"X 좌표","Y 좌표","대지위치","시군구코드","법정동코드","대지구분코드","번","지","사업장명","관리건축물대장PK","도로명 / 대지위치","연면적 / 대지면적","건축면적","구조코드","기타구조","주용도코드","기타용도","지상층수","지하층수","사용승인일 / 허가일","승용승강기수","비상용승강기수","내진설계적용여부"
"197705.711251992","447992.472060395","서울특별시 용산구 용산동3가 1-57번지","11170","12600","0","0001","0057","스테이코","100413578","서울특별시 용산구 한강대로62나길 16-13 (용산동3가) / 서울특별시 용산구 용산동3가 1-57번지","160.98 / 0","100.54","12","세멘브럭조","01000","단독주택","2","0","19691030","0","0","0"
"199620.247896823","447687.115684161","서울특별시 용산구 이태원동 20-17번지","11170","13000","0","0020","0017","KAZI FAMILY HOTEL(카지패밀리호텔)","100417333","서울특별시 용산구 우사단로 11-1 (이태원동) / 서울특별시 용산구 이태원동 20-17번지","178.01 / 0","74.41","12","세멘부럭조","01000","주택, 점포","3","0","19620917","0","0","0"
"197678.873370666","450085.601026242","서울특별시 용산구 동자동 10-10번지","11170","10700","0","0010","0010","성남여인숙","1004121822","서울특별시 용산구 후암로57길 9-9 (동자동) / 서울특별시 용산구 동자동 10-10번지","79.8 / 0","42.61","11","세멘연와조","01000","주택","2","0","19600612","0","0","0"
"197652.530665019","450086.324072728","서울특별시 용산구 동자동 10-6번지","11170","10700","0","0010","0006","경기","1004120924","서울특별시 용산구 후암로57길 9-1 (동자동) / 서울특별시 용산구 동자동 10-6번지","119 / 0","0","11","연와조","01000","주택","2","0","19560526","0","0","0"
"197682.762587527","450070.380429925","서울특별시 용산구 동자동 9-8번지","11170","10700","0","0009","0008","명신","1004112540","서울특별시 용산구 후암로57길 9-10 (동자동) / 서울특별시 용산구 동자동 9-8번지","96.66 / 0","55.77","51","목조","01000","주택","2","0","19600810","0","0","0"
"197925.421399305","450268.228360608","서울특별시 용산구 후암동 448-87번지","11170","10100","0","0448","0087","서광","1004115062","서울특별시 용산구 소월로 60 (후암동) / 서울특별시 용산구 후암동 448-87번지","188.43 / 0","62.81","11","연와조","01000","주택","3","0","19660708","0","0","0"
"197474.736212921","448962.480985745","서울특별시 용산구 갈월동 89-14번지","11170","10400","0","0089","0014","더메종컴퍼니","1004123292","서울특별시 용산구 한강대로 275-1 (갈월동) / 서울특별시 용산구 갈월동 89-14번지","33.06 / 0","33.06","51","목조","04000","제2종근린생활시설","1","0","19551218","0","0","0"
"199663.528492728","447744.655755716","서울특별시 용산구 이태원동 15-10번지","11170","13000","0","0015","0010","현대","100416769","서울특별시 용산구 우사단로6길 9 (이태원동) / 서울특별시 용산구 이태원동 15-10번지","157.01 / 0","59.01","21","철근콘크리트조, 연와조","01000","주택","3","0","19660104","0","0","0"
"197719.68795515","450110.724657109","서울특별시 용산구 동자동 11-24번지","11170","10700","0","0011","0024","광주여인숙","1004123053","서울특별시 용산구 후암로57길 3-19 (동자동) / 서울특별시 용산구 동자동 11-24번지","222.66 / 0","0","11","연와조","Z3000","영업용,주택","4","0","19670520","0","0","0"
"197820.059107808","450078.212773177","서울특별시 용산구 동자동 4-6번지","11170","10700","0","0004","0006","서울네스트","1004112992","서울특별시 용산구 후암로49길 4 (동자동) / 서울특별시 용산구 동자동 4-6번지","241.38 / 0","70.51","11","연와조","01000","주택","4","1","19641002","0","0","0"
"197501.286035822","449318.824497028","서울특별시 용산구 갈월동 14-94번지","11170","10400","0","0014","0094","코스테이","1004114658","서울특별시 용산구 한강대로92길 3-6 (갈월동) / 서울특별시 용산구 갈월동 14-94번지","289.76 / 0","106.05","11","연와조","01000","주택, 영업","3","1","19671020","0","0","0"
"200139.690619294","447162.055442268","서울특별시 용산구 보광동 60번지","11170","13600","0","0060","0000","삼성장","1004125992","서울특별시 용산구 장문로 116 (보광동) / 서울특별시 용산구 보광동 60번지","62.98 / 212","0","21","철근콘크리트조","03000","근린생활시설","0","1","19810521","0","0","0"
"197586.422267733","449152.022886579","서울특별시 용산구 남영동 7-3번지","11170","10500","0","0007","0003","달고나모텔","1004115662","서울특별시 용산구 한강대로88길 19 (남영동) / 서울특별시 용산구 남영동 7-3번지","243.47 / 0","69.42","11","연와조","01000","주택","4","0","19670708","0","0","0"
"197007.213811276","450212.919898977","서울특별시 용산구 서계동 228-6번지","11170","10800","0","0228","0006","계림모텔","100414697","서울특별시 용산구 만리재로36길 5 (서계동) / 서울특별시 용산구 서계동 228-6번지","264.54 / 0","132.27","11","세멘벽돌조","01000","영업용, 주택","2","0","19680826","0","0","0"
"197317.46642957","449638.875713829","서울특별시 용산구 청파동1가 154-8번지","11170","10900","0","0154","0008","신진장","1004121079","서울특별시 용산구 청파로 330-18 (청파동1가) / 서울특별시 용산구 청파동1가 154-8번지","143.18 / 0","84.07","51","목조","01000","주택","2","1","19560412","0","0","0"
"199628.87816021","447965.937491294","서울특별시 용산구 이태원동 136-47번지","11170","13000","0","0136","0047","뷰 모텔","1004125881","서울특별시 용산구 우사단로14길 14-5 (이태원동) / 서울특별시 용산구 이태원동 136-47번지","154.66 / 0","80","11","연와조","01000","근린생활시설(영업장),주택","2","0","19680828","0","0","0"
"196783.230837017","446874.054751317","서울특별시 용산구 한강로3가 65-190번지","11170","12800","0","0065","0190","메이호텔(MAY HOTEL)","1004111077","서울특별시 용산구 한강대로10길 11-6 (한강로3가) / 서울특별시 용산구 한강로3가 65-190번지","491.51 / 0","132.86","21","철근콘크리트조","03000","영업용","4","0","19651230","0","0","0"
"197640.80165455","449932.65221148","서울특별시 용산구 동자동 35-125번지","11170","10700","0","0035","0125","24게스트 하우스 모텔 서울역","1004123870","서울특별시 용산구 후암로57길 41 (동자동) / 서울특별시 용산구 동자동 35-125번지","204.66 / 0","73.39","12","세멘부럭조, 연와조","03000","영업","3","0","19670805","0","0","0"
"196389.326201661","448143.943463072","서울특별시 용산구 원효로3가 1-43번지","11170","11700","0","0001","0043","평안","100418728","서울특별시 용산구 원효로41길 47-4 (원효로3가) / 서울특별시 용산구 원효로3가 1-43번지","277.19 / 0","109.12","11","연와조, 부럭조","01000","주택","3","0","19691012","0","0","0"
"197250.298512551","449381.161419878","서울특별시 용산구 청파동2가 106-1번지","11170","11000","0","0106","0001","동산장","1004125486","서울특별시 용산구 청파로57길 7-6 (청파동2가) / 서울특별시 용산구 청파동2가 106-1번지","126.42 / 0","79.74","11","연와조","03000","근린생활시설, 주택","2","0","19571110","0","0","0"
"196564.626429629","448215.266230115","서울특별시 용산구 원효로2가 81-1번지","11170","11300","0","0081","0001","원효","1004115853","서울특별시 용산구 원효로53길 13 (원효로2가) / 서울특별시 용산구 원효로2가 81-1번지","1529.2 / 0","236.2","21","철근콘크리트조","03000","근린생활시설, 주택","6","1","19550704","0","0","0"
"197674.292875024","450085.500024095","서울특별시 용산구 동자동 10-9번지","11170","10700","0","0010","0009","송림여인숙","1004123993","서울특별시 용산구 후암로57길 9-7 (동자동) / 서울특별시 용산구 동자동 10-9번지","74.91 / 0","37.79","51","목조","04000","제2종근린생활시설","2","0","19580613","0","0","0"
"197676.471393414","450100.154254476","서울특별시 용산구 동자동 10번지","11170","10700","0","0010","0000","서정여인숙","1004122875","서울특별시 용산구 후암로57길 3-6 (동자동) / 서울특별시 용산구 동자동 10번지","167.21 / 0","57.26","11","세멘연와조","03000","영업","3","0","19600825","0","0","0"
"197667.780354611","447986.468370081","서울특별시 용산구 용산동3가 1-78번지","11170","12600","0","0001","0078","수정여관","1004112165","서울특별시 용산구 한강대로62나길 10-4 (용산동3가) / 서울특별시 용산구 용산동3가 1-78번지","98.78 / 0","49.39","11","연와조","01000","주택","2","0","19710628","0","0","0"
"195876.315452755","447521.337465351","서울특별시 용산구 이촌동 212-37번지","11170","12900","0","0212","0037","문화","1004112009","서울특별시 용산구 이촌로 16-7 (이촌동) / 서울특별시 용산구 이촌동 212-37번지","294.93 / 109.4","94.48","21","철근콘크리트조","03000","근린생활시설, 주택","4","1","19711007","0","0","0"
"197589.854114914","449114.576581993","서울특별시 용산구 남영동 42번지","11170","10500","0","0042","0000","뉴월드","1004110517","서울특별시 용산구 한강대로84길 21-13 (남영동) / 서울특별시 용산구 남영동 42번지","926.2 / 0","236.3","21","철근콘크리트조","01000","주택,영업용","4","1","19710927","0","0","0"
"198272.005045531","449442.407424009","서울특별시 용산구 후암동 265-13번지","11170","10100","0","0265","0013","호텔 후암","1004112180","서울특별시 용산구 두텁바위로 85-5 (후암동) / 서울특별시 용산구 후암동 265-13번지","384.55 / 0","117.75","21","철근콘크리트조","01000","주택","3","1","19710517","0","0","0"
"196714.865805339","449397.934076037","서울특별시 용산구 청파동2가 1-81번지","11170","11000","0","0001","0081","진양모텔","1004121666","서울특별시 용산구 효창원로 220 (청파동2가) / 서울특별시 용산구 청파동2가 1-81번지","660.47 / 379.8","282.35","21","철근콘크리트조","03000","제1종근린생활시설,목욕탕,여관","2","1","19701030","0","0","0"
"197013.518381175","450148.866157904","서울특별시 용산구 서계동 229-3번지","11170","10800","0","0229","0003","금강","1004126075","서울특별시 용산구 만리재로36길 16-1 (서계동) / 서울특별시 용산구 서계동 229-3번지","350.12 / 0","112.2","21","철근콘크리트조, 연와조","01000","주택, 영업용","3","1","19710730","0","0","0"
"197693.4226537","450111.129899188","서울특별시 용산구 동자동 11-20번지","11170","10700","0","0011","0020","희망여관","1004127166","서울특별시 용산구 후암로57길 3-9 (동자동) / 서울특별시 용산구 동자동 11-20번지","514.33 / 107.8","91.54","21","철근콘크리트조","01000","주택,사무실, 제1,2종근린생활시설","5","1","19710304","0","0","0"
"197578.649879025","448846.598178105","서울특별시 용산구 남영동 88-1번지","11170","10500","0","0088","0001","지용산인","1004125231","서울특별시 용산구 한강대로 262-5 (남영동) / 서울특별시 용산구 남영동 88-1번지","26.38 / 0","13.19","11","세멘벽돌조","01000","주택","2","0","19691203","0","0","0"
"197524.882701677","449255.915941837","서울특별시 용산구 갈월동 19-1번지","11170","10400","0","0019","0001","일일모텔","1004111867","서울특별시 용산구 두텁바위로1길 7 (갈월동) / 서울특별시 용산구 갈월동 19-1번지","331.66 / 0","104.79","21","철근콘크리트조","15000","여관","4","0","19620528","0","0","0"
"199362.51518342","448070.485388482","서울특별시 용산구 이태원동 108-9번지","11170","13000","0","0108","0009","해밀톤호텔","1004111248","서울특별시 용산구 이태원로 179 (이태원동) / 서울특별시 용산구 이태원동 108-9번지","19508.04 / 3422","1845.98","21","철근콘크리트조","15000","관광숙박시설,관람집회시설,근린생활시설, 영업, 판매시설","9","4","19700730","0","0","0"
"199737.097413554","448587.753314794","서울특별시 용산구 한남동 747-7번지","11170","13100","0","0747","0007","그랜드하얏트서울","1004122145","서울특별시 용산구 소월로 322 (한남동) / 서울특별시 용산구 한남동 747-7번지","60422.86 / 59387.2","11405.15","31","철골.철근콘크리트조","15000","관광숙박시설(호텔)","17","2","19780529 / 19921007","7","0","1"
"199194.460279777","448636.987666127","서울특별시 용산구 이태원동 211-30번지","11170","13000","0","0211","0030","성지모텔","1004111261","서울특별시 용산구 회나무로 45-1 (이태원동) / 서울특별시 용산구 이태원동 211-30번지","974.92 / 0","220.93","21","철근콘크리트조","03000","근린생활시설,여관","3","1","19801226","0","0","0"
"197690.715657278","450089.737044155","서울특별시 용산구 동자동 9-5번지","11170","10700","0","0009","0005","광신여인숙","100411004","서울특별시 용산구 후암로57길 9-16 (동자동) / 서울특별시 용산구 동자동 9-5번지","52.89 / 0","52.89","12","세멘부록조","01000","주택","1","0","19600804","0","0","0"
"200429.934020602","447913.143079164","서울특별시 용산구 한남동 657-104번지","11170","13100","0","0657","0104","한남67호텔","10041100196373","서울특별시 용산구 대사관로 67 (한남동) / 서울특별시 용산구 한남동 657-104번지","1615.35 / 460","193.49","21","철근콘크리트조","15000","근린생활시설외 1","7","1","19810324","1","0","0"
"197052.863690145","447617.104040148","서울특별시 용산구 한강로2가 2-194번지","11170","12500","0","0002","0194","노블호텔","1004121603","서울특별시 용산구 새창로 213-9 (한강로2가) / 서울특별시 용산구 한강로2가 2-194번지","360 / 0","120","21","철근콘크리트조","04000","제1,2종근린생활시설","2","1","19810421","0","0","0"
"196670.907081957","448075.866541874","서울특별시 용산구 원효로2가 61-32번지","11170","11300","0","0061","0032","�貧晁�","1004113714","서울특별시 용산구 원효로56길 21-3 (원효로2가) / 서울특별시 용산구 원효로2가 61-32번지","236.57 / 0","74.22","21","철근콘크리트조","15000","여관, 주택","3","1","19731030","0","0","0"
"197236.510759364","449601.22757022","서울특별시 용산구 청파동1가 160-1번지","11170","10900","0","0160","0001","WO모텔서울역","1004112414","서울특별시 용산구 청파로67길 7 (청파동1가) / 서울특별시 용산구 청파동1가 160-1번지","402.94 / 0","124.1","21","철근콘크리트조","03000","대중탕,영업용,주택","3","1","19710917","0","0","0"
