구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,local_R2,residual,coef_intercept,tval_intercept,bw_intercept,coef_구조노후도,tval_구조노후도,bw_구조노후도,coef_단속위험도,tval_단속위험도,bw_단속위험도,coef_도로폭위험도,tval_도로폭위험도,bw_도로폭위험도,coef_최근접_소화용수_거리등급,tval_최근접_소화용수_거리등급,bw_최근접_소화용수_거리등급,coef_소방위험도_점수,tval_소방위험도_점수,bw_소방위험도_점수,coef_집중도,tval_집중도,bw_집중도,z_구조노후도,contrib_구조노후도,z_단속위험도,contrib_단속위험도,z_도로폭위험도,contrib_도로폭위험도,z_최근접_소화용수_거리등급,contrib_최근접_소화용수_거리등급,z_소방위험도_점수,contrib_소방위험도_점수,z_집중도,contrib_집중도
마포구,합정동,결,0,중위험군,37.54861729,126.9042444,191538.2568,449904.3439,34.30626323,,0.2060878491298439,29.96725332547094,217.95091783452023,43.0,1.290254601854507,10.810457858150436,43.0,2.0318890956159934,22.706370903635822,73.0,2.206609991898553,46.660842285752956,327.0,4.479869066511887,180.26555433076106,1170.0,1.757205809870291,17.665459539597496,95.0,1.414324397455875,59.27679822993461,1464.0,-0.1602986526922355,-0.2068260743072342,-1.1186281801194906,-2.2729284012335564,0.9858603493342099,2.1754092974574655,1.3213355595689442,5.919410299795088,0.7779811873866502,1.3670730624456093,-2.0145421615319683,-2.849216128758157
마포구,성산동,캉스하우스,0,중위험군,37.55750175,126.9077471,191848.7506,450890.1035,41.89491356,,-0.16557637704922712,30.467557155362247,204.46790502922082,43.0,2.4029458059410014,12.961487291799177,43.0,1.944024540657322,13.278026395893185,73.0,2.198859620512147,49.93617845091276,327.0,4.480811191665348,181.70743895381133,1170.0,1.9522105464505628,20.188324946532223,95.0,1.4144774355528364,59.22274990553273,1464.0,0.0033299770348467835,0.00800175434976493,0.32923128009608993,0.6400336880588233,0.9858603493342099,2.1677685136149933,1.3213355595689442,5.9206551632619195,0.8832153309676836,1.724222283901936,0.8004732702271855,1.132251378499542
마포구,성산동,제이와이스테이 2,0,중위험군,37.56307978,126.9145847,192453.469,451508.6281,33.73385391,,-0.34122149411688696,30.32378736798616,165.28404772462474,43.0,2.1648405309876333,12.322745022274233,43.0,2.0298636378921695,11.491911925124898,73.0,2.193291626973816,50.4122115468339,327.0,4.481114710380609,182.30815505075302,1170.0,1.9689400652029836,12.93646664852359,95.0,1.414455839531383,59.1929760532039,1464.0,0.16695860676192906,0.36143875891544996,0.8127169750092089,1.6497046354689122,-0.9623663751819097,-2.1107501127676245,-0.007255102592005115,-0.03251094695035461,1.5747539887859028,3.100596221358774,0.5534350795744322,0.7828094801055713
마포구,창전동,카사코요,0,중위험군,37.54439269,126.9314306,193940.3069,449433.3648,35.00590587,,0.3597388468203988,30.350796464389248,180.58257875728853,43.0,2.4590722861651217,10.101582633386224,43.0,1.8550850810911852,14.769711528817696,73.0,2.200962313453423,48.18460334230973,327.0,4.477288010380374,179.1119256846569,1170.0,1.6285481621899436,7.987971537579723,95.0,1.4134843553601868,59.350229868086046,1464.0,-0.8148131716005651,-2.003684488685255,-0.4527173473253771,-0.8398291969744834,0.9858603493342099,2.169841475212622,1.3213355595689442,5.915999858547276,-0.42122548177303776,-0.6859859842090542,-0.18462963817823888,-0.2609711051007525
마포구,동교동,메모리 조선,0,중위험군,37.55775829,126.9240385,193288.2437,450917.2884,25.64662774,,-0.16985887692985457,30.260468977906218,131.44127279097873,43.0,2.0825138019243483,10.020986016809188,43.0,1.9871129886581362,16.0986451367742,73.0,2.1858753973998417,49.765373804497,327.0,4.479573511931279,181.1946531112104,1170.0,2.0303108273382655,10.86029105039953,95.0,1.4140810211161547,59.23855347387644,1464.0,0.16695860676192906,0.3476936029317771,1.2887069568216787,2.5608063324744577,-0.9623663751819097,-2.103612982795002,-1.3358457647529545,-5.984019303812917,1.0578346241625853,2.147733090970602,-0.9989407110706486,-1.4125831007452805
마포구,상암동,STAY PUZZLE,0,중위험군,37.57386298,126.8955523,190773.2687,452707.1364,30.9205535,,-0.20615752161932477,30.4206582715794,178.99779414501154,43.0,1.9250882216565923,8.191964266596665,43.0,1.983208479154836,11.348613283010431,73.0,2.1901306444170907,48.098216831967655,327.0,4.4836095498976904,183.1579250827448,1170.0,1.8345296070767192,16.58227522856997,95.0,1.4151232116530796,59.0957692261627,1464.0,-0.21357309027779767,-0.41114704055658835,-1.0837875172109277,-2.1493765937348797,-1.9364797374399687,-4.241143615260038,1.3213355595689442,5.924352733502727,0.0644705655240392,0.1182731612388295,1.035312044057581,1.4650941048498787
마포구,아현동,마포온탑,0,중위험군,37.55067626,126.9595336,196424.1593,450129.3252,32.95100231,,-0.3325503127246421,31.09611661451407,237.36968045121503,43.0,2.2559985141605785,14.964957909527028,43.0,1.9603672655381388,22.555512507298797,73.0,2.3079277136809746,43.20457697204233,327.0,4.478843037335306,179.41594922342907,1170.0,2.3031577745273815,17.34625623767172,95.0,1.4129771646411753,59.16249989938145,1464.0,-0.8680876091861268,-1.958404356485111,0.23260560463821495,0.45599241311346284,0.9858603493342099,2.27529442204763,1.3213355595689442,5.918054570958916,-1.5221365223130794,-3.5057205652574397,-0.7061547073340518,-0.9977804761668875
마포구,노고산동,B.B.Stay (Sinchon),0,중위험군,37.55289838,126.9389669,194606.9329,450376.935,36.78137629,,-0.3931791734855352,30.674065416703506,172.2522867101429,43.0,1.8506488308174087,9.453860956069354,43.0,1.9547155603102828,19.200090028057733,73.0,2.189837274830181,46.69107846395012,327.0,4.478629058139261,180.20859423387196,1170.0,1.5386087291001296,8.448065963576402,95.0,1.413547766810345,59.26098198364099,1464.0,-0.1602986526922355,-0.2966565141864915,0.2346511011317991,0.45867615862626954,0.9858603493342099,2.1588737407491565,1.3213355595689442,5.9177718326381745,-0.26799994304241237,-0.4123470517633932,-0.9379436269588577,-1.3258281192816888
마포구,서교동,이프스테이,0,중위험군,37.55546359,126.9129239,192305.9552,450663.4556,23.88584963,,0.09448897361752628,30.3103796742118,206.68023407321624,43.0,1.6049035291557927,15.656810155996277,43.0,1.9670869245490124,12.125644610258432,73.0,2.1952651230837446,49.94406085839075,327.0,4.480118462959639,181.45001299861963,1170.0,1.8495704380626088,14.875121652621488,95.0,1.4142996024647523,59.24445232666608,1464.0,0.1136841691763669,0.18245212432029542,-0.727172558087775,-1.4304116309053194,0.011746987076150088,0.02578775102958778,-1.3358457647529545,-5.98474727433615,-0.31946059567269774,-0.5908648738820935,0.9041683132172303,1.2787648859443546
마포구,성산동,도메인,0,중위험군,37.55976615,126.9161614,192592.4449,451140.7287,28.52777175,,0.1714506248577834,30.393145702860146,178.3150830803206,43.0,2.158678829556453,11.673689466250323,43.0,2.0132195826202888,12.325169188714945,73.0,2.19287178294379,50.15612657534288,327.0,4.480501138273397,181.88865650068533,1170.0,1.9911912118358568,12.655000982293538,95.0,1.4143315300163286,59.221920348357074,1464.0,-0.9746364843572506,-2.1039271452953257,-0.21819466886096614,-0.4392737801742464,-0.9623663751819097,-2.1103460689903066,-0.007255102592005115,-0.03250649542176919,0.8832153309676836,1.7586506051815491,0.6296814347141708,0.8905783069821701
마포구,노고산동,포시즌,0,중위험군,37.55171722,126.9399304,194691.9807,450245.7855,34.10111243,,-0.3787447622163995,30.676707469367678,185.70005612406322,43.0,1.8935680526776384,10.414146286101001,43.0,1.9573092078361325,18.9806962766821,73.0,2.198002981570853,47.15797476825831,327.0,4.4784119250099605,179.9866664770293,1170.0,1.5520474485085507,8.651943475319928,95.0,1.4134855005829348,59.27134092363872,1464.0,0.6045700583576138,1.144794548111433,-1.1186281801194906,-2.1895012370928546,0.9858603493342099,2.166923987249076,1.3213355595689442,5.917484926913269,-0.2506536556389453,-0.389026366693766,-2.0145421615319683,-2.8475261356384416
마포구,서교동,OMG HOUSE,0,중위험군,37.55234514,126.9280798,193644.8678,450316.2123,26.65922893,,0.13600132527538022,30.331027552306047,146.59545193803393,43.0,2.040389089118554,6.70386867888274,43.0,1.9015589529181347,12.432315756435955,73.0,2.187979127841654,50.001802003745446,327.0,4.478416863754035,180.1930159528124,1170.0,1.749731241115159,8.393756113082073,95.0,1.4138222097306894,59.27984843554087,1464.0,-0.1032188981362765,-0.210606713548098,-0.08704467385794418,-0.16552057887841287,0.9858603493342099,2.1570418673099327,-1.3358457647529545,-5.982474200244036,-0.4882977930664438,-0.8543899034959418,0.8828193337781034,1.248149581275133
마포구,망원동,리버레스트,0,중위험군,37.5511509,126.90009,191171.4409,450185.9263,37.87598507,,0.9142459437990098,30.10082942407379,234.57378308004698,43.0,1.3311567713297214,11.194299667419552,43.0,2.0430848168589857,21.736203571333508,73.0,2.211548534055415,46.199837294628566,327.0,4.480575073517772,180.59597224776266,1170.0,1.8170915647309274,17.45457359360352,95.0,1.4144915039286472,59.24819237255396,1464.0,0.6045700583576138,0.8047775269259424,-1.1186281801194906,-2.28545225051273,0.9858603493342099,2.1802780103534314,1.3213355595689442,5.920343171957269,1.7008036772510968,3.090516015196311,-2.0145421615319683,-2.8495527717930216
마포구,합정동,망원 다날하우스,0,중위험군,37.54926971,126.9050766,191611.8698,449976.6801,36.26360009,,0.09982339695019249,29.98406008381322,219.11473883395655,43.0,1.3406811230628042,11.351783875566936,43.0,2.0296469251000886,22.342358788682688,73.0,2.204701008317064,47.50678934472536,327.0,4.4799016045706965,180.4463281763911,1170.0,1.7602300202744399,17.807707502692505,95.0,1.4143221723992832,59.274462256876596,1464.0,-0.37720172000487995,-0.5057072255973638,0.6522405703573361,1.3238180680512952,-0.9623663751819097,-2.121730117733994,1.3213355595689442,5.919453293489233,0.5466973553404231,0.9623130968748556,0.425341202939671,0.6015694941525598
마포구,서교동,제니수빈하우스,0,중위험군,37.55278146,126.9279665,193634.8933,450364.6463,23.63023311,,-0.09822410862922837,30.337042476137565,147.29802821435123,43.0,2.007678717189825,6.918234059868172,43.0,1.9053889233314483,12.153151025654017,73.0,2.1876869189549644,50.0129629897995,327.0,4.47849045651477,180.25742619187315,1170.0,1.7582540919114769,8.583922801127061,95.0,1.4138378805089151,59.276781889291925,1464.0,0.16695860676192906,0.3351992414475902,-0.8156441066448734,-1.5541192461817164,0.011746987076150088,0.02569872996362657,-1.3358457647529545,-5.9825725088217805,-0.4044574039496865,-0.7111388854984294,0.9041683132172303,1.2783474115823699
마포구,연남동,Sang Oh's House,0,중위험군,37.55605432,126.9184987,192798.6024,450728.5779,32.49833447,,0.2100284754279329,30.306286981814143,201.21335819105101,43.0,1.3011040633091409,12.838417012570709,43.0,1.9721872687468647,13.34194750403213,73.0,2.189536595682842,49.76655126548075,327.0,4.479724669945304,181.29698180124672,1170.0,1.9490811456953976,13.430413527665966,95.0,1.4141754215042128,59.24943172106654,1464.0,0.1136841691763669,0.14791493444929474,-0.7627095969198114,-1.504206156796305,0.9858603493342099,2.1585773130999235,-0.007255102592005115,-0.03250086206438943,-0.12922964381467594,-0.2518790622241167,1.035312044057581,1.4641128462935176
마포구,동교동,코지듀플렉스 하우스,0,중위험군,37.55465313,126.9247605,193351.7689,450572.6012,30.97562203,,0.047649593049641226,30.580842320720095,196.69151913672272,43.0,1.7395372190035645,4.99038884345499,43.0,1.9310844558765228,11.861497091637812,73.0,2.1881812602869,50.28617047334401,327.0,4.47900948154716,180.77811554365536,1170.0,1.970802798347033,11.533846919288335,95.0,1.4139757284340557,59.263255960481345,1464.0,0.22023304434749016,0.38310357749692175,-1.094028017782322,-2.112660499432846,-0.9623663751819097,-2.105832067703287,1.3213355595689442,5.918274499614723,0.5646218523240056,1.1127583265680356,-2.0145421615319683,-2.848513720313282
마포구,망원동,망원루,0,중위험군,37.55113694,126.9063357,191723.3458,450183.8087,23.9631614,,-0.8288464275908396,30.065384677126215,217.4947915706348,43.0,1.6001598771946852,13.010731662825302,43.0,2.0209617661728916,20.818069263688923,73.0,2.2023153847089927,48.71343550057795,327.0,4.480045210082878,180.7693142527785,1170.0,1.7900368171941525,18.58287334031159,95.0,1.4143428512298712,59.264207414244005,1464.0,-1.3856107171601546,-2.2171986750106325,0.6087792186686295,1.2303195249699064,0.011746987076150088,0.025870570361783047,-1.3358457647529545,-5.984649419790973,0.22463461921605155,0.40210423881312135,0.8980686048060511,1.2701769111214227
마포구,합정동,THE MORUVIA,0,중위험군,37.55076621,126.9094035,191994.3865,450142.3964,42.99204982,,0.11418840087771542,30.043992491557415,219.62321116901745,43.0,2.1473900545621323,13.33072684688038,43.0,2.024785285101841,20.65435359508681,73.0,2.1989143532712037,48.933130710194696,327.0,4.479718790153244,180.72815779557118,1170.0,1.7230632660421021,14.131822020359813,95.0,1.4142576957177,59.273570403058145,1464.0,-0.4304761575904421,-0.9244002195358365,2.5218426171528305,5.106189822553766,0.9858603493342099,2.167822472471957,1.3213355595689442,5.919211734298651,-0.5218339487131467,-0.8991529080013214,1.035312044057581,1.4641980257776563
마포구,공덕동,위시 스테이,0,중위험군,37.54369658,126.9538131,195918.2874,449354.8979,28.20674077,,-0.8582301744465362,30.330856074226904,188.3634371274477,43.0,1.2952112616006821,14.204169426029436,43.0,2.083280037182294,19.26399352510087,73.0,2.3321990736146847,44.07476156335233,327.0,4.477633656096685,179.54321751014962,1170.0,2.0704694590811616,16.71879826518816,95.0,1.4128746328411568,59.29412120656711,1464.0,-0.5941047873175238,-0.7694912111045349,0.07063820239921856,0.14715915692073445,-0.9623663751819097,-2.244429968677172,-0.007255102592005115,-0.0324856915443964,0.08239506250762207,0.17059646050111477,1.035312044057581,1.462766124123882
마포구,성산동,풀하우스1,0,중위험군,37.56104176,126.9093305,191989.0395,451282.8667,23.65384853,,-0.23056895739573235,30.3691432670597,203.82549225918376,43.0,2.2357779980722707,12.518163974845587,43.0,1.995721810743523,13.074781911771176,73.0,2.1959501342522003,50.365869389726264,327.0,4.481168005718791,182.0946160404757,1170.0,1.9573082516160805,16.393234956465324,95.0,1.4145268994396445,59.206813543967165,1464.0,-1.2486193062258535,-2.791635572828026,-0.5973338786531667,-1.1921122499241497,0.011746987076150088,0.02579579784693065,-1.3358457647529545,-5.986149301585891,1.279288893346848,2.5039627071485895,0.675429247798014,0.9554128396785762
마포구,서교동,위리브홍대501,0,중위험군,37.5499898,126.9196882,192903.1298,450055.3981,32.98019543,,-0.20970377524169947,30.598731769371753,175.51433245430323,43.0,1.682082885015253,8.147336959243912,43.0,1.8251718068303096,19.641227466268948,73.0,2.191522735445632,50.254269703751994,327.0,4.478672540199983,180.39607667857214,1170.0,1.5774708772029762,10.217681024586163,95.0,1.413974402796305,59.29511271266691,1464.0,-0.1602986526922355,-0.26963562018461357,0.7470221690566362,1.3634438020393977,-1.9364797374399687,-4.2438393713294795,1.3213355595689442,5.91782928703121,-0.9306281218548532,-1.4680387597321336,0.9133178758339988,1.2914080980455684
마포구,서교동,누비스테이 홍대,0,중위험군,37.55315463,126.927343,193579.8291,450406.1061,23.57534656,,-0.37942530767235993,30.38037499395177,156.9517212868695,43.0,2.0207982130620983,7.305675450553075,43.0,1.9005015432607488,12.121990549273612,73.0,2.1879196691232683,50.1308682078155,327.0,4.478585891756059,180.36376587889652,1170.0,1.7762922777624213,9.128972779570711,95.0,1.413865209967937,59.2741351428912,1464.0,-0.21357309027779767,-0.43158811919152373,-0.5878438562264614,-1.1171981559547397,0.011746987076150088,0.02570146407684561,-1.3358457647529545,-5.982699995584666,-0.21596108083201124,-0.3836100001791276,1.035312044057581,1.4637916805538056
마포구,합정동,스테이 서온,0,중위험군,37.54896244,126.9081269,191881.3861,449942.3091,40.05799576,,0.04149440493832657,29.95624474197432,214.3023322557034,43.0,1.5649294171579327,12.722089083882928,43.0,2.02110058020949,22.289031332362214,73.0,2.200795590221976,48.40044686964363,327.0,4.479572615727804,180.4106082520446,1170.0,1.708383734399201,15.184319326786563,95.0,1.4142388362714906,59.284176705672884,1464.0,0.1136841691763669,0.17790770060925565,3.2913199052790016,6.652088570214434,-0.9623663751819097,-2.1179716746782544,1.3213355595689442,5.919018588832417,-0.1812685060250771,-0.3096761672520853,-0.18462963817823888,-0.26111040463841895
마포구,연남동,포레스트 연남,0,중위험군,37.5636183,126.9197142,192906.7193,451567.998,31.62598176,,-0.027872330677563895,30.31904246182355,146.36185083903484,43.0,2.1072839453473478,9.883319125853241,43.0,1.9931073883778607,15.35031372840975,73.0,2.1908518390957576,50.10349538001983,327.0,4.480953208615011,182.41379340581244,1170.0,2.0139183654128234,11.526265086970641,95.0,1.4143469909805761,59.18670082233117,1464.0,-1.301893743811415,-2.743459784881948,-0.8927280094696012,-1.779302791485723,-0.9623663751819097,-2.108402142951205,1.3213355595689442,5.920842815307571,2.072592437265407,4.174031973424529,-1.5052165091985137,-2.1288984405592046
마포구,동교동,센테니얼,0,중위험군,37.55685321,126.9217056,193082.0331,450817.0044,27.59019674,,-0.1582548606446359,30.376340771576572,147.08953724020407,43.0,2.07511336247945,9.087104083095653,43.0,2.0107181665700757,14.356323408661726,73.0,2.1872466304800926,49.82366477520961,327.0,4.47960762733499,181.25569853180278,1170.0,2.0232734817079177,11.42369101493146,95.0,1.4141151629357946,59.24712871174683,1464.0,-1.0279109219428122,-2.1330316895621007,0.8238127334267357,1.6564552289528884,0.9858603493342099,2.1563197272051773,-1.3358457647529545,-5.984064876730478,0.4929238643896751,0.9973197833206194,0.4802385786402828,0.6791126558819579
