구,동,숙소명,위도,경도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,총층수,시설규모/연면적,nearest5_mean_damage_thousand_krw,nearest5_median_damage_thousand_krw,nearest5_min_distance_km,nearest5_mean_distance_km,nearest1_damage_thousand_krw,nearest1_distance_km,nearest2_damage_thousand_krw,nearest2_distance_km,nearest3_damage_thousand_krw,nearest3_distance_km,nearest4_damage_thousand_krw,nearest4_distance_km,nearest5_damage_thousand_krw,nearest5_distance_km 
중구,회현동,남산힐호텔,37.55382358,126.9816432,2,0.0,0.0354743881936598,0.1808,0.12,4,1186.44,656.8,102.0,0.2966838063513893,0.30806542468761433,102,0.2966838063513893,4,0.3057632005825997,211,0.3112725115485298,11,0.3113694949079653,2956,0.31523811004758734
중구,광희동,레드모텔,37.56307809,127.00509552,59,76.3,0.0269558099885282,0.1565,1.0,4,302.9,208.8,110.0,0.11998293712002031,0.15770384126300296,496,0.11998293712002031,11,0.14758665729751566,110,0.17098741534718964,405,0.17472227866147594,22,0.17523991788881335
중구,만리동,천안 여인숙,37.55375612,126.96695207,56,66.1,0.923856972257471,0.4729,1.0,3,143.22,6799.0,3775.0,0.10195189610166511,0.13873008491027478,15602,0.10195189610166511,176,0.12151597302063247,3775,0.14219872865635572,102,0.15248408995431464,14340,0.17549973681840608
중구,장충동,장충인(J C INN),37.55828977,127.00446742,2,0.0,0.653926467406664,0.4623,0.55,1,248.24,5348.4,455.0,0.11026911404927825,0.18370194383406394,1527,0.11026911404927825,9,0.17300126367158375,455,0.19282533308046446,1,0.21975557892337869,24750,0.2226584294456145
중구,만리동,동은여인숙,37.55327049,126.96698776,63,54.0,0.2939912416450456,0.178,1.0,3,168.72,6779.6,3775.0,0.07604702995252652,0.13178559830325595,15602,0.07604702995252652,176,0.08673090309451804,14340,0.13148021366285753,5,0.16925812253140674,3775,0.1954117222749709
중구,을지로7가,박포루,37.56219798,127.00943195,35,77.1,0.8838873078194958,0.4712,1.0,1,95.87,1022.0,378.0,0.008767290314587057,0.118165922630905,11,0.008767290314587057,49,0.10829999947375173,4273,0.12664228823464171,399,0.16969442488901787,378,0.17742561024252665
중구,신당동,벤허,37.54633403,127.00640486,10,20.0,0.0160003413464411,0.1,0.7,5,1619.77,2875.6,429.0,0.0805255057368,0.1263408615047326,209,0.0805255057368,12495,0.1143561144299011,1215,0.12185687621354245,429,0.14064092676014764,30,0.17432488438327176
중구,충무로3가,레인보우호텔(Rainbow Hotel),37.55975714,126.9913741,2,50.0,0.0660664053156243,0.178,0.04,1,461.82,115.6,63.0,0.03894056742990941,0.11352337917696462,132,0.03894056742990941,11,0.045752739182807194,63,0.11686285215983075,9,0.16488333341352301,363,0.20117740369875273
중구,중림동,우리텔,37.55608254,126.96801535,28,71.4,1.1212633137050063,0.1794,0.18,3,384.85,5344.2,2514.0,0.037985658841749044,0.07991815094177353,17,0.037985658841749044,3653,0.05724381395949227,20401,0.0780067970933407,136,0.0992903853584696,2514,0.12706409945581595
중구,남산동,서울뷰,37.55707965,126.98518562,35,80.0,0.6486954179891113,0.1851,0.12,3,268.77,315.0,143.0,0.11915286473582684,0.17778334333152201,1086,0.11915286473582684,45,0.1680902477357266,143,0.18854005612938077,14,0.1929009235423328,287,0.2202326245143431
중구,중림동,해성장여관,37.55548515,126.96816194,11,63.6,0.6879792104015028,0.178,0.18,3,358.87,4914.2,315.0,0.09878867248553523,0.10841247906100068,20401,0.09878867248553523,3775,0.09940887969705907,17,0.10153928766589393,63,0.12033168884720301,315,0.12199386660931223
중구,황학동,스테이 패스포트 신당,37.56381135,127.02108122,61,98.4,0.2532146663823953,0.1551,0.55,5,461.92,24279.0,222.0,0.052405131159299956,0.07635048480254406,222,0.052405131159299956,120781,0.07841720854951191,5,0.082045462199358,11,0.08412166241354403,376,0.08476295969100638
중구,남산동,동도모텔,37.55676546,126.98412427,7,85.7,1.289667525430819,0.1808,0.7,3,625.06,312.6,143.0,0.12893595894504417,0.159348531434905,45,0.12893595894504417,1086,0.12921705866212563,287,0.1539566176936957,143,0.18059966677751613,2,0.20403335509614326
중구,광희동,왕도여관,37.56253871,127.00530436,57,73.7,0.6931471805599453,0.4606,0.85,1,799.2,217.4,110.0,0.06295067593028955,0.1282786746338445,496,0.06295067593028955,110,0.12798233496072411,56,0.1467978075645211,20,0.1479859847914547,405,0.15567656992223305
중구,명동,메이원 호텔,37.55987957,126.98517715,17,58.8,1.1524369386818898,0.24,0.7,1,2035.63,18153.2,204.0,0.05892230463333843,0.08984901973494655,360,0.05892230463333843,90200,0.08011789288118594,204,0.08472248004366924,1,0.10592733494837174,1,0.11955508616816742
중구,광희동,독립주택,37.56136225,127.00447519,46,89.1,0.934699481284225,0.138,0.85,1,475.43,9872.6,496.0,0.07020323746302823,0.10208469869256442,20,0.07020323746302823,56,0.08156684894663555,47359,0.0955128978343386,1432,0.11004622097782527,496,0.15309428824099444
중구,충무로4가,인더시티 명동(Inn The City Myeongdong),37.55989789,126.99284192,17,70.6,0.9759472254144178,0.232,1.0,1,31912.17,52.6,48.0,0.1439580886964864,0.16009146401798408,9,0.1439580886964864,11,0.150590876881991,48,0.16670248336547316,132,0.16867253480364794,63,0.17053333634232182
중구,입정동,호텔 더 보타닉 세운 명동(A동),37.56484325,126.99338869,41,65.9,0.6931471805599453,0.1011,0.85,20,36006.0656,30.6,11.0,0.01771909219853516,0.054493394841926335,11,0.01771909219853516,108,0.03678770772483954,11,0.06418483244327922,4,0.06727154434747903,19,0.08650379749549873
중구,산림동,호텔 더 보타닉 세운 명동(B동),37.56484712,126.99424607,60,78.3,0.2351197423609254,0.1011,1.0,1,27342.7712,243.0,46.0,0.022729564130026327,0.06524261556293719,11,0.022729564130026327,50,0.0434039726694421,46,0.07775535204045171,11,0.08908723066575334,1097,0.09323695830901246
용산구,이태원동,성지모텔,37.53723689,126.99088565,17,100.0,0.9460327010728926,0.1637,0.85,1,974.92,113.2,37.0,0.13489545992640026,0.16319800118150463,49,0.13489545992640026,5,0.15907358568917446,11,0.17071405086941158,464,0.1755413611464186,37,0.17576554827611818
용산구,이태원동,스테이 패스포트 이태원 호텔 앤 스파,37.53200884,126.9906821,5,100.0,2.497406812552232,0.3342,0.45,2,122.84,733.0,110.0,0.04475804992302571,0.08932640517492227,17,0.04475804992302571,110,0.07453868954101704,24,0.09269585186825569,2361,0.1171449874873586,1153,0.1174944470549543
용산구,서계동,금강,37.55085442,126.96620306,30,80.0,0.3035651186247839,0.4535,1.0,4,350.12,3433.4,22.0,0.08676298487752405,0.15340159133310124,7,0.08676298487752405,14340,0.16634085525474923,22,0.16935454537195332,2787,0.17096336296676207,11,0.1735862081945175
용산구,청파동,한글게스트하우스,37.54166996,126.9694399,31,61.3,0.415221283053529,0.457,0.85,1,285.07,5095.8,757.0,0.04255159024915532,0.07489559292860176,24,0.04255159024915532,22004,0.06256273746911721,12,0.07888192793348697,757,0.08573627547233034,2682,0.10474543351891898
용산구,서계동,계림모텔,37.55143152,126.96613145,95,55.8,0.0939657924183314,0.4588,1.0,1,264.54,3463.0,176.0,0.045236148647327175,0.11025420767626729,7,0.045236148647327175,14340,0.10188385561038911,2787,0.11532306680496049,5,0.1286664936846184,176,0.16016147363404118
용산구,관철동,스카이호텔,37.52128153,126.9613988,3,0.0,0.0344861760711693,0.1523,0.04,1,598.88,12623.2,990.0,0.06895713349989682,0.15087458843227536,50600,0.06895713349989682,9900,0.1137131525802066,660,0.1793312085518853,990,0.18079471562906002,966,0.21157673190032805
용산구,동자동,주)조선호텔앤리조트포포인츠조선서울역,37.54811198,126.97199695,12,83.3,0.6371529112053704,0.1136,0.04,37,91298.84,57.8,72.0,0.04788028313906055,0.11345910986385899,72,0.04788028313906055,38,0.04816630803100148,11,0.14899017699965808,84,0.16078055584580303,84,0.16147822530377173
용산구,한강로2가,노블호텔,37.52804337,126.96665847,6,33.3,0.4028369857018948,0.4359,0.04,1,698.68,1322.2,77.0,0.03384772328444993,0.10916708959236607,77,0.03384772328444993,26,0.07703618493478817,3091,0.09717617850971765,3384,0.13845650035496243,33,0.19931886087791212
용산구,원효로2가,원효,37.53343113,126.96113216,3,33.3,1.4016924412310123,0.1995,0.12,1,1529.2,1885.4,420.0,0.027468776089590308,0.12073032903213816,1625,0.027468776089590308,7189,0.09884107648933417,162,0.1414831371587001,31,0.1565928416027444,420,0.17926581382032192
용산구,청파동,신진장,37.54626035,126.96964459,58,72.4,4.751906689025251,0.9029,1.0,1,143.18,2218.8,142.0,0.04932301561396168,0.08776530380228517,10508,0.04932301561396168,94,0.055046084460583344,41,0.10066403456069768,142,0.11501619573218465,309,0.11877718864399857
용산구,남영동,달고나모텔,37.54187455,126.97268968,5,60.0,0.5985312041850962,0.4606,0.18,1,243.47,1888.6,423.0,0.05557273700366494,0.05758825069390357,38,0.05557273700366494,8051,0.05618770719030701,423,0.05648502673104371,920,0.05923499836012082,11,0.06046078418438132
용산구,이촌동,스카이스위트,37.51842522,126.95939349,0,0.0,0.017241806434506,0.1222,0.04,3,178.07,12623.2,990.0,0.4028702437810685,0.438416526628502,50600,0.4028702437810685,9900,0.413071214057448,660,0.4178897758621472,990,0.43602983217360164,966,0.5222215672682448
용산구,후암동,스위트75서울역점,37.54972353,126.9757675,31,80.6,0.7774883289936961,0.8916,1.0,1,134.825,31.0,22.0,0.025907465220207673,0.0429169837174874,22,0.025907465220207673,67,0.027357688630442457,11,0.03850477891476887,55,0.03850477891476887,0,0.08431020690724915
용산구,이태원동,뷰 모텔,37.531191,126.99580125,29,86.2,2.477013948989091,0.4588,1.0,1,154.66,1076.4,47.0,0.062222511027714866,0.08275241086620061,47,0.062222511027714866,15,0.08599513038890727,4955,0.08662723663485969,35,0.08882558322028794,330,0.09009159305923325
용산구,동자동,광주여인숙,37.55051278,126.97419464,40,37.5,1.6380670635484074,0.4606,1.0,1,222.66,770.2,470.0,0.035531032703190135,0.07184832962188112,470,0.035531032703190135,528,0.06148475159345335,2776,0.08419228378229622,5,0.08563912369734572,72,0.09239445633312017
용산구,남영동,로망스모텔,37.54136675,126.97255382,5,0.0,1.0751920144600111,0.9616,0.04,1,281.0,1862.4,262.0,0.03817827679017824,0.05950727362255821,262,0.03817827679017824,38,0.05168080597698562,8051,0.05305617883601664,920,0.06554085411885692,41,0.08908025239075361
용산구,남영동,부킹용산닷컴1(Booking Yongsan.com1),37.54125605,126.97262245,5,0.0,0.9756073090305746,0.4712,0.04,1,173.68,1862.4,262.0,0.04743334459192013,0.06470956031570294,262,0.04743334459192013,38,0.06455891124052629,920,0.06573851220946682,8051,0.06592801045189145,41,0.07988902308470998
용산구,동자동,서울네스트,37.55022009,126.9753306,34,55.9,0.8359179367244411,0.4658,1.0,1,241.38,62.8,72.0,0.03596351985625619,0.05036805045310727,72,0.03596351985625619,97,0.038193720833923285,55,0.05717410915790921,11,0.05717410915790921,79,0.06333479325953845
용산구,동자동,어바웃스테이서울역,37.54921254,126.97332097,29,82.8,0.366200389586221,0.1794,1.0,1,356.69,655.4,13.0,0.06321802606588382,0.09909023866376285,12,0.06321802606588382,6,0.084965497743888,2776,0.09541037520372588,13,0.1230078189985992,470,0.12884947530671734
용산구,갈월동,HOTEL E-CUBE(호텔 이큐브),37.53766021,126.97140829,9,0.0,0.6931471805599453,0.1265,1.0,15,3348.38,50.8,35.0,0.09416888958994714,0.15295449559574906,99,0.09416888958994714,35,0.1309248909709403,115,0.14810961003897358,0,0.1932581509043676,5,0.1983109364745167
용산구,용산동,스테이코,37.5314273,126.97404309,16,18.8,0.083381608939051,0.457,0.55,1,160.98,101.8,98.0,0.08570880959143343,0.13268632567582087,98,0.08570880959143343,48,0.11554146459494802,24,0.1471177227536673,124,0.14809565133399066,215,0.16696798010506492
용산구,원효로2가,크래쉬인 용산,37.5333324,126.96078823,4,50.0,1.420195912795572,0.8984,0.12,1,351.41,1818.0,162.0,0.004948769810563517,0.1239403287210233,1625,0.004948769810563517,162,0.109756379890778,7189,0.130797646809881,31,0.17673240368328527,83,0.19746644341060873
용산구,갈월동,코스테이,37.54337721,126.97172577,16,68.8,0.1126731625041128,0.4606,0.04,1,289.76,2918.0,100.0,0.03334363247313334,0.07682119771495,28,0.03334363247313334,72,0.06239000168196127,100,0.07856028041612947,1650,0.09550555554151421,12740,0.11430651846201169
용산구,남영동,지용산인,37.53912265,126.97260274,3,0.0,0.0540672212702757,0.8736,0.04,2,102.48,120.8,99.0,0.1470680785872204,0.21474241925513957,321,0.1470680785872204,33,0.21986078471106552,41,0.23415573153345334,99,0.23612568238154003,110,0.2365018190624186
용산구,한강로3가,WO모텔 용산역,37.52142243,126.96156796,2,0.0,0.0116280379951191,0.1509,0.04,1,615.75,12623.2,990.0,0.06635708578289472,0.14649204393600618,50600,0.06635708578289472,9900,0.1037126345654466,990,0.18335276722841676,660,0.18430399147983753,966,0.19473374062343515
용산구,후암동,호텔 후암,37.54449245,126.98044656,8,75.0,0.0158733491562901,0.1766,1.0,1,384.55,3099.4,14.0,0.10073803187622386,0.16061933360240152,0,0.10073803187622386,15386,0.12585143561229653,86,0.1496512476625926,14,0.2032145199808696,11,0.22364143288002505
용산구,이태원동,현대,37.52919726,126.99619337,3,0.0,0.0186921330121525,0.4623,0.85,2,157.01,476.8,140.0,0.1326261615021919,0.1473612833299006,34,0.1326261615021919,1816,0.1420887624136706,357,0.1489897051460393,140,0.15627969407744424,37,0.156822093510157
용산구,원효로2가,?貧晁?,37.53217553,126.96233525,0,0.0,0.1765578520772045,0.1737,0.55,1,236.57,69.6,86.0,0.029628952583011084,0.03842999963101009,50,0.029628952583011084,91,0.02996017081015809,110,0.02996017081015809,86,0.03684801750388463,11,0.06575268644783858
용산구,보광동,통일여관,37.52380562,127.00131818,7,14.3,0.5465437063680699,0.4588,0.08,3,299.93,3037.8,92.0,0.06766258019533676,0.16872044166112002,92,0.06766258019533676,1375,0.13678061367521555,30,0.19750028262575012,12,0.20081746620792507,13680,0.2408412656013725
용산구,청파동,동산장,37.54393815,126.96888549,40,95.0,3.7692179760182944,0.4782,0.85,1,126.42,366.0,280.0,0.07463552759315943,0.09030104194247388,19,0.07463552759315943,284,0.07920644550242943,280,0.0987980512772314,1141,0.09880896489419264,106,0.10005622044535645
용산구,남영동,코지 모텔,37.54191116,126.97260153,6,66.7,0.686178511243852,0.8803,0.18,1,151.94,1888.6,423.0,0.05010402729513426,0.0548266687428286,423,0.05010402729513426,38,0.050569842327917496,8051,0.05101457793756944,11,0.05448078683127726,920,0.06796410932224456
용산구,이태원동,KAZI FAMILY HOTEL(카지패밀리호텔),37.52867881,126.99570375,5,60.0,0.0,0.4694,0.85,4,178.01,455.0,50.0,0.08040098516428056,0.140060170447235,34,0.08040098516428056,18,0.10059508244628852,50,0.16235967459981437,357,0.177258993228227,1816,0.17968611679756452
용산구,원효로3가,플라워하우스(Flower house),37.53199358,126.9571601,6,0.0,0.2428869386589489,0.457,0.12,2,158.44,331.2,15.0,0.053884957381814494,0.12412661430136943,1280,0.053884957381814494,11,0.07739410571947278,9,0.14125952185545712,15,0.15150771165531216,341,0.1965867748947905
용산구,이태원동,이태원모텔,37.53110489,126.99367808,29,44.8,1.1416958748044217,0.8984,0.45,1,46.02,2836.8,47.0,0.08357232393206482,0.15659477493100868,13,0.08357232393206482,47,0.1479295579890449,1816,0.17130493097688418,24,0.1899914020007513,12284,0.19017565975629827
용산구,갈월동,더메종컴퍼니,37.54016648,126.97142658,4,0.0,0.7022796641232177,0.8961,0.12,1,266.71,1741.0,262.0,0.09117950025003001,0.14219399333641788,33,0.09117950025003001,321,0.11057699487746203,262,0.15250488577141322,38,0.1781118723503075,8051,0.17859671343287672
용산구,동자동,경기,37.55029277,126.97343473,24,58.3,1.882659498554827,0.48,0.55,1,119.0,772.4,470.0,0.041168022662636305,0.06445051351434854,528,0.041168022662636305,13,0.05240890050416727,470,0.0561782925489261,75,0.08515239474852028,2776,0.08734495710749274
용산구,동빙고동,치커리(chicory),37.51836719,126.99525491,0,0.0,0.0,0.1608,0.04,1,709.4,457.0,88.0,0.1266800095789591,0.26686234380405155,69,0.1266800095789591,33,0.2345431116142299,1655,0.31420873840416735,88,0.3249444525045842,440,0.3339354069183174
용산구,후암동,서광,37.55193238,126.9765224,18,72.2,0.6606239888543853,0.4623,0.25,1,188.43,1144.6,51.0,0.03785726352550327,0.06834623666182282,5545,0.03785726352550327,55,0.06316427989458398,34,0.06868200764559003,38,0.07619044913504622,51,0.09583718310839064
용산구,갈월동,일일모텔,37.54281046,126.971993,17,94.1,0.2286330435989812,0.1895,1.0,1,331.66,291.0,72.0,0.010922732394573458,0.05410035119828136,72,0.010922732394573458,28,0.033994894571718885,11,0.06301552415906511,423,0.06548322419165978,921,0.09708538067438956
용산구,동자동,나나장,37.55044744,126.97455914,50,44.0,0.7830421846764933,0.4641,1.0,1,230.09,684.0,97.0,0.05101547529020462,0.06519834984982548,470,0.05101547529020462,72,0.06102261630222433,97,0.0625625540335525,5,0.06679163869712353,2776,0.08459946492602244
용산구,동자동,서정여인숙,37.55041744,126.97370561,28,42.9,2.0386023577929224,0.4729,0.55,1,167.21,772.4,470.0,0.03116893211590928,0.0653744476886347,528,0.03116893211590928,470,0.03904195020962715,13,0.07828968022047816,2776,0.08366191890039107,75,0.09470975699676779
용산구,동자동,성남여인숙,37.55028632,126.97373284,30,43.3,1.7380894310185606,0.4729,0.55,1,79.8,772.4,470.0,0.030340872200714495,0.06579565780376849,470,0.030340872200714495,528,0.04520341202213535,2776,0.06987083931477699,13,0.07858455122497418,75,0.10497861425624147
용산구,동자동,광신여인숙,37.55032361,126.97386684,39,46.2,1.7369279907021702,0.4729,1.0,1,52.89,772.4,470.0,0.021410239307040887,0.06808758883039556,470,0.021410239307040887,528,0.047952586700811026,2776,0.06812766944356208,13,0.09065661660243964,75,0.11229083209812418
용산구,동자동,미경여인숙,37.55026667,126.97385359,39,46.2,1.650814208746273,0.4712,0.55,1,101.48,772.4,470.0,0.01952616244782798,0.06772989709064973,470,0.01952616244782798,528,0.052331494822103614,2776,0.06280026837984377,13,0.08915078558618918,75,0.11484077421728416
